"direccion","lat","lon"
"MURGUIONDO 4443, CABA, Argentina",-34.6791746857143,-58.473046
"SAN BLAS 1936, CABA, Argentina",-34.6054278571429,-58.469324244898
"SAN BLAS 1775, CABA, Argentina",-34.6042426530612,-58.4671419591837
"DE LOS CONSTITUYENTES AV. 5201, CABA, Argentina",-34.5865322,-58.4868782
"LIMA 87, CABA, Argentina",-34.6094952,-58.38202524
"SANCHEZ 1987, CABA, Argentina",-34.5889948387755,-58.4075349612245
"GODOY CRUZ 2812, CABA, Argentina",-34.577479922449,-58.4243045632653
"SANCHEZ DE BUSTAMANTE 394, CABA, Argentina",-34.6051829265306,-58.4148524857143
"PIEDRAS 1336, CABA, Argentina",-34.6240408327831,-58.3768691950951
"11 DE SEPTIEMBRE DE 1888 3470, CABA, Argentina",-34.5467042800767,-58.4607239288428
"CORDOBA AV. 5942, CABA, Argentina",-34.5991974,-58.4039401
"GORRITI 4116, CABA, Argentina",-34.5952666,-58.4233714
"BELGRANO AV. 3326, CABA, Argentina",-34.6155889469388,-58.4132246
"BRASIL 1198, CABA, Argentina",-34.6279291416667,-58.3826174208333
"HUMBOLDT 348, CABA, Argentina",-34.5953765868447,-58.4486882337852
"DONADO 2595, CABA, Argentina",-34.5685544428571,-58.4788602326531
"CORRIENTES AV. 3327, CABA, Argentina",-34.6041224,-58.4053431
"NUÑEZ 5885, CABA, Argentina",-34.567491625,-58.5013704166667
"CORRIENTES AV. 2677, CABA, Argentina",-34.6041224,-58.4053431
"DEL CAMPO AV. 1653, CABA, Argentina",-34.5387293,-58.4653054
"ROSARIO 101, CABA, Argentina",-34.6184088,-58.4300618
"ESTADOS UNIDOS 607, CABA, Argentina",-34.6184728734694,-58.3745520102041
"DIRECTORIO AV. 2324, CABA, Argentina",-34.6332137734694,-58.4593846244898
"ZAMUDIO 5501, CABA, Argentina",-34.576201,-58.502317
"LA RIOJA 1999, CABA, Argentina",-34.6346355,-58.4059841
"CORRIENTES AV. 1771, CABA, Argentina",-34.6041224,-58.4053431
"CARRASCO AV. 498, CABA, Argentina",-34.6318622833333,-58.49202805
"SOMELLERA 948, CABA, Argentina",-34.6418593408163,-58.4264291387755
"MOSCONI GENERAL AV. 3845, CABA, Argentina",-34.5938910816327,-58.5147770204082
"FITZ ROY 1613, CABA, Argentina",-34.5848076857143,-58.4369458489796
"PERU 1022, CABA, Argentina",-34.6085776,-58.3745001
"OLAVARRIA 502, CABA, Argentina",-34.636906,-58.359958
"ELIA 678, CABA, Argentina",-34.6456637,-58.4081815
"YERBAL 2413, CABA, Argentina",-34.6276265510204,-58.4634366755102
"SARMIENTO 3034, CABA, Argentina",-34.6067771469388,-58.4091998408163
"BACACAY 2960, CABA, Argentina",-34.6287363102041,-58.4715590081633
"DIRECTORIO AV. 2896, CABA, Argentina",-34.6355655530612,-58.4672362714286
"SALTA 2045, CABA, Argentina",-34.6312721,-58.3827272673469
"CORDOBA AV. 3579, CABA, Argentina",-34.5991974,-58.4039401
"RAMALLO 1655, CABA, Argentina",-34.5393051632653,-58.4654642
"BOGOTA 2871, CABA, Argentina",-34.6272254428571,-58.4707443285714
"PASEO COLON AV. 351, CABA, Argentina",-34.6146201,-58.3687987
"SALTA 1496, CABA, Argentina",-34.6258554081633,-58.3827889795918
"RIVADAVIA AV. 2138, CABA, Argentina",-34.6204106,-58.4412692
"RECONQUISTA 807, CABA, Argentina",-34.5983341,-58.3727702
"ARRIOLA 268, CABA, Argentina",-34.640349555102,-58.4040833102041
"ALVAREZ JONTE AV. 4565, CABA, Argentina",-34.6090356,-58.4831897
"TRIUNVIRATO AV. 4649, CABA, Argentina",-34.5857804,-58.4543496
"VIAMONTE 1750, CABA, Argentina",-34.6008513979592,-58.3920551408163
"BOGOTA 2936, CABA, Argentina",-34.6223339,-58.4555554
"HUMBERTO 1° 2801, CABA, Argentina",-34.6203507,-58.3663452
"NUÑEZ 5750, CABA, Argentina",-34.566894,-58.499629
"GORRITI 5516, CABA, Argentina",-34.5855017499442,-58.4365325070524
"TACUARI 1302, CABA, Argentina",-34.623787655102,-58.3784392653061
"LAS HERAS GENERAL AV. 2421, CABA, Argentina",-34.5875522,-58.3972196
"POLA 2751, CABA, Argentina",-34.6634873265306,-58.4831516122449
"GUARDIA NACIONAL 18, CABA, Argentina",-34.6384171591837,-58.504360544898
"ARAOZ 2424, CABA, Argentina",-34.5864434612245,-58.4162232693878
"FAMATINA 3308, CABA, Argentina",-34.6461234081633,-58.4083055510204
"CASTELLI 64, CABA, Argentina",-34.6092672040816,-58.4047126571429
"11 DE SEPTIEMBRE DE 1888 3668, CABA, Argentina",-34.5450815530612,-58.4619160061225
"SANTO TOME 4276, CABA, Argentina",-34.6136753816327,-58.5022790469388
"NICARAGUA 5596, CABA, Argentina",-34.581816755102,-58.4334307244898
"AVENIDA DEL LIBERTADOR 5100, CABA, Argentina",-34.5632069,-58.4382295
"ECHEVERRIA 2302, CABA, Argentina",-34.5624994,-58.4549264
"HUDSON 4684, CABA, Argentina",-34.6833502387755,-58.4729556897959
"PUEYRREDON AV. 47, CABA, Argentina",-34.6094808857143,-58.4058207530612
"TRIUNVIRATO AV. 4427, CABA, Argentina",-34.5787596,-58.4795473
"CUENCA 3571, CABA, Argentina",-34.5968888285714,-58.4986112571429
"CORDOBA AV. 4119, CABA, Argentina",-34.5991974,-58.4039401
"MORENO 3099, CABA, Argentina",-34.613928,-58.4097485
"MENDOZA AV. 5207, CABA, Argentina",-34.5606301,-58.4579641130398
"AVENIDA GARCIA DEL RIO 2515, CABA, Argentina",-34.5485663428571,-58.4702839857143
"PAVON 1299, CABA, Argentina",-34.6259653,-58.384206
"SALTA 1134, CABA, Argentina",-34.6214248142857,-58.382876144898
"OLLEROS 3750, CABA, Argentina",-34.5834328163265,-58.4513210816327
"BACACAY 5114, CABA, Argentina",-34.6350383326531,-58.4987302040816
"SALTA 1679, CABA, Argentina",-34.6276579333333,-58.3828921111111
"DARREGUEYRA 2430, CABA, Argentina",-34.5805587142857,-58.4243256571429
"AUSTRIA 2473, CABA, Argentina",-34.5853958040816,-58.4002801489796
"SANTANDER 3736, CABA, Argentina",-34.6539812244898,-58.4649366408163
"MONROE AV. 3961, CABA, Argentina",-34.561383,-58.4641154
"NUÑEZ 5943, CABA, Argentina",-34.5678959375,-58.5021811625
"GORRITI 5062, CABA, Argentina",-34.5890975918367,-58.4318370408163
"SANCHEZ DE BUSTAMANTE 306, CABA, Argentina",-34.6057406489796,-58.4150077428571
"SALTA 1772, CABA, Argentina",-34.6286697763546,-58.3826688497897
"RONDEAU 1502, CABA, Argentina",-34.6324575,-58.386764
"MIRAVE 2855, CABA, Argentina",-34.641722122449,-58.3890566734694
"LOPE DE VEGA AV. 3279, CABA, Argentina",-34.6169112,-58.5210404504216
"DELGADO 876, CABA, Argentina",-34.5784315102041,-58.4537998163265
"CHICLANA AV. 3671, CABA, Argentina",-34.6375032,-58.4161639
"LOPE DE VEGA AV. 2323, CABA, Argentina",-34.6169112,-58.5210404504216
"CHARLONE 1351, CABA, Argentina",-34.580659,-58.4612149306122
"YERBAL 2377, CABA, Argentina",-34.6274510571429,-58.462804455102
"VIAMONTE 525, CABA, Argentina",-34.5997106918367,-58.3744850857143
"LA RIOJA 1853, CABA, Argentina",-34.6327471041667,-58.4061823125
"LA RIOJA 2068, CABA, Argentina",-34.6355032857143,-58.4056709387755
"RIVADAVIA AV. 2568, CABA, Argentina",-34.6204106,-58.4412692
"MIRALLA 2702, CABA, Argentina",-34.663235,-58.481465
"LARREA 292, CABA, Argentina",-34.6064287510204,-58.4021065510204
"BACACAY 4732, CABA, Argentina",-34.6343214265306,-58.4931076428571
"POSADAS 1584, CABA, Argentina",-34.5870614428571,-58.3880798306122
"RIVADAVIA AV. 11017, CABA, Argentina",-34.6204106,-58.4412692
"ROMERO 846, CABA, Argentina",-34.6561367142857,-58.4136895102041
"SANABRIA 2406, CABA, Argentina",-34.6142138333333,-58.5037360333333
"ARGENTINA AV. 5654, CABA, Argentina",-34.63974725,-58.4446923529756
"ASUNCION 5299, CABA, Argentina",-34.6116905,-58.5281237
"ECHEVERRIA 1574, CABA, Argentina",-34.5582431384615,-58.4477749538462
"MEXICO 311, CABA, Argentina",-34.6147671530612,-58.3708348020408
"JURAMENTO 2794, CABA, Argentina",-34.5642204510204,-58.4601100571429
"AZCUENAGA 45, CABA, Argentina",-34.6091885,-58.4006274
"GUARDIA VIEJA 3811, CABA, Argentina",-34.6007588,-58.4180674401448
"PEÑA 3001, CABA, Argentina",-34.5861917,-58.4045273
"JUJUY AV. 74, CABA, Argentina",-34.6109429003863,-58.405764727946
"CORDOBA AV. 399, CABA, Argentina",-34.5983944,-58.3727096
"GORRITI 5061, CABA, Argentina",-34.5889265918367,-58.4316770408163
"HUMBOLDT 1393, CABA, Argentina",-34.5874663020408,-58.4385710673469
"CORDOBA AV. 533, CABA, Argentina",-34.5985518,-58.3747049
"ESTADO DE PALESTINA 933, CABA, Argentina",-34.5998394510204,-58.4251339530612
"OLAVARRIA 713, CABA, Argentina",-34.6378934285714,-58.3630062857143
"GASCON 1036, CABA, Argentina",-34.5986433571429,-58.4235872489796
"CARACAS 2314, CABA, Argentina",-34.6239361612245,-58.4634572979592
"ALVAREZ JONTE AV. 4150, CABA, Argentina",-34.6090356,-58.4831897
"URUGUAY 250, CABA, Argentina",-34.6058971938776,-58.3864964918367
"HORTIGUERA 493, CABA, Argentina",-34.6282354081633,-58.4451261122449
"ARAOZ 1019, CABA, Argentina",-34.5954871,-58.430013
"MORENO 364, CABA, Argentina",-34.6112028,-58.3713227
"BELGRANO AV. 3205, CABA, Argentina",-34.6152373938775,-58.4113343571429
"SAN NICOLAS 4510, CABA, Argentina",-34.6044631,-58.3844969
"PERU 957, CABA, Argentina",-34.6191588,-58.3743890714286
"ESTOMBA 1027, CABA, Argentina",-34.5813858367347,-58.4646390755102
"JURAMENTO 2807, CABA, Argentina",-34.5642103346939,-58.4605382489796
"POLA 2981, CABA, Argentina",-34.665848625,-58.4801505
"LARREA 309, CABA, Argentina",-34.6060869,-58.4019771714286
"MACHAIN 4457, CABA, Argentina",-34.5520580285714,-58.4918943428571
"PERU 1086, CABA, Argentina",-34.6085776,-58.3745001
"FLORIDA 888, CABA, Argentina",-34.5977882632653,-58.3754541530612
"LAVALLE 893, CABA, Argentina",-34.6024023489796,-58.3793788244898
"RIOBAMBA 1046, CABA, Argentina",-34.5966227346939,-58.3948417142857
"BELGRANO AV. 3438, CABA, Argentina",-34.6156751244898,-58.4149073877551
"CORVALAN 86, CABA, Argentina",-34.6395669428571,-58.5084305571429
"ALVAREZ JONTE 2294, CABA, Argentina",-34.5992865,-58.4682236
"YERBAL 64, CABA, Argentina",-34.6146398,-58.4312243
"CHILE 299, CABA, Argentina",-34.6157978,-58.3704605
"OLAVARRIA 746, CABA, Argentina",-34.6381894782609,-58.3631394202899
"RIVADAVIA 878, CABA, Argentina",-34.6083058102041,-58.3788497428571
"JUNIN 1787, CABA, Argentina",-34.5885506530612,-58.3920727897959
"SOLER 4499, CABA, Argentina",-34.588317,-58.4229999
"FONROUGE 2356, CABA, Argentina",-34.6595448428571,-58.4895263408163
"CERVIÑO AV. 4476, CABA, Argentina",-34.5761986,-58.419621
"RIVADAVIA AV. 11048, CABA, Argentina",-34.6204106,-58.4412692
"CIUDAD DE LA PAZ 2477, CABA, Argentina",-34.5590932489796,-58.4605817306122
"CABILDO AV. 4633, CABA, Argentina",-34.5419457285714,-58.4732655714286
"MURGUIONDO 4054, CABA, Argentina",-34.6758418306122,-58.4769407244898
"PARAGUAY 645, CABA, Argentina",-34.5974760285714,-58.3760859020408
"BOEDO AV. 370, CABA, Argentina",-34.616775255102,-58.416784
"DESAGUADERO 3425, CABA, Argentina",-34.610365877551,-58.517390455102
"DARREGUEYRA 2479, CABA, Argentina",-34.580241655102,-58.4237933795918
"TALCAHUANO 475, CABA, Argentina",-34.6032809261905,-58.3851371047619
"BOGOTA 2959, CABA, Argentina",-34.6276153682935,-58.4720868433832
"ARGERICH 962, CABA, Argentina",-34.6220393306122,-58.4754961285714
"RIVADAVIA AV. 4548, CABA, Argentina",-34.61558,-58.4298494081854
"LOPE DE VEGA AV. 2695, CABA, Argentina",-34.6169112,-58.5210404504216
"CORRIENTES AV. 814, CABA, Argentina",-34.6036703653061,-58.3783412755102
"GURRUCHAGA 1832, CABA, Argentina",-34.5877371703032,-58.426914964661
"FINOCHIETTO ENRIQUE DR. 2039, CABA, Argentina",-34.6354273469388,-58.3908362653061
"MONROE 2435, CABA, Argentina",-34.5787817761905,-58.4946249047619
"NOGOYA 4352, CABA, Argentina",-34.611189677551,-58.5057043795918
"MONROE 2773, CABA, Argentina",-34.5601935591837,-58.4633358857143
"VIDAL 2300, CABA, Argentina",-34.5624254,-58.4619475
"JUJUY AV. 1690, CABA, Argentina",-34.6238418,-58.4027603
"CASEROS AV. 2770, CABA, Argentina",-34.6354349,-58.3990398
"CONGRESO AV. 2642, CABA, Argentina",-34.6092859,-58.3925577
"MONROE AV. 3414, CABA, Argentina",-34.561383,-58.4641154
"O'HIGGINS 1731, CABA, Argentina",-34.5633575,-58.4497795
"CAMPANA 1747, CABA, Argentina",-34.6146391666667,-58.4859154166667
"AVENIDA LA PLATA 726, CABA, Argentina",-34.6240126489796,-58.4272771959184
"SANCHEZ DE LORIA 464, CABA, Argentina",-34.6148770122449,-58.4127350591837
"AVELLANEDA AV. 3126, CABA, Argentina",-34.6273487897959,-58.4746407265306
"REGIMIENTO DE PATRICIOS AV. 555, CABA, Argentina",-34.577648,-58.4271891
"FONROUGE 2543, CABA, Argentina",-34.6615084142857,-58.4872646714286
"CONDARCO 2601, CABA, Argentina",-34.6042016,-58.4838521
"MATANZA 3327, CABA, Argentina",-34.6568035918367,-58.4264296326531
"MAIPU 618, CABA, Argentina",-34.6008878897959,-58.3768206959184
"RODRIGUEZ PEÑA 1220, CABA, Argentina",-34.5946396469388,-58.3921955102041
"BARADERO 25, CABA, Argentina",-34.6333170326531,-58.4777162244898
"RIVADAVIA AV. 7402, CABA, Argentina",-34.6204106,-58.4412692
"CORRIENTES AV. 1601, CABA, Argentina",-34.6041224,-58.4053431
"PINZON 137, CABA, Argentina",-34.6321725918367,-58.3564205918367
"LARRAZABAL 3443, CABA, Argentina",-34.6712458,-58.4790466714286
"GASCON 578, CABA, Argentina",-34.6048694857143,-58.4244937163265
"MONROE 1608, CABA, Argentina",-34.5538323530612,-58.452250122449
"JURAMENTO AV. 1717, CABA, Argentina",-34.5582416693878,-58.4505007061224
"CAMPANA 311, CABA, Argentina",-34.6285780489796,-58.4761254571429
"CHICLANA AV. 3319, CABA, Argentina",-34.6375032,-58.4161639
"GODOY CRUZ 2752, CABA, Argentina",-34.5781149897959,-58.4248455755102
"CASTELLI 118, CABA, Argentina",-34.6085555040816,-58.4047669734694
"OLIDEN 4156, CABA, Argentina",-34.6759083979592,-58.4747976020408
"LARREA 356, CABA, Argentina",-34.6054638591837,-58.4021719081633
"TINOGASTA 4724, CABA, Argentina",-34.6111820833333,-58.5132795416667
"CERVIÑO AV. 3760, CABA, Argentina",-34.5728572,-58.4273353
"REGIMIENTO DE PATRICIOS AV. 1830, CABA, Argentina",-34.577648,-58.4271891
"BELGRANO AV. 1344, CABA, Argentina",-34.6134491,-58.3852867142857
"ESTADOS UNIDOS 671, CABA, Argentina",-34.6184679,-58.3753849
"BELGRANO AV. 3296, CABA, Argentina",-34.6155304,-58.4126072081633
"DARREGUEYRA 2488, CABA, Argentina",-34.5800589081633,-58.4238957469388
"CESPEDES 3172, CABA, Argentina",-34.5759344142857,-58.4529745428571
"LA RIOJA 1981, CABA, Argentina",-34.63449708,-58.405996655
"PAZ SOLDAN 4953, CABA, Argentina",-34.5935882405405,-58.4677243324324
"LARREA 385, CABA, Argentina",-34.6050533,-58.4020358
"CONDOR 1433, CABA, Argentina",-34.6520330571429,-58.4235540857143
"MANZANARES 1624, CABA, Argentina",-34.5437563361702,-58.4618524574468
"CASEROS AV. 2478, CABA, Argentina",-34.6354349,-58.3990398
"COCHABAMBA 1236, CABA, Argentina",-34.6240431734694,-58.3834702653061
"RIVADAVIA AV. 4630, CABA, Argentina",-34.6204106,-58.4412692
"MONTES DE OCA AV. 282, CABA, Argentina",-34.6391945,-58.3743331
"CHILE 419, CABA, Argentina",-34.6159656489796,-58.3720808102041
"CORDOBA AV. 2988, CABA, Argentina",-34.5981982,-58.4091418767677
"CORDOBA AV. 543, CABA, Argentina",-34.5991974,-58.4039401
"PAYSANDU 1161, CABA, Argentina",-34.6106112244898,-58.4539131632653
"ALVAREZ JONTE AV. 4751, CABA, Argentina",-34.6090356,-58.4831897
"MONROE 1706, CABA, Argentina",-34.5544806367347,-58.4533520938775
"GAVILAN 1827, CABA, Argentina",-34.6095521836735,-58.4706311836735
"BELGRANO AV. 3331, CABA, Argentina",-34.6153527857143,-58.4133346653061
"GAONA AV. 1423, CABA, Argentina",-34.6089235061225,-58.4493096163265
"BLANCO ENCALADA 2459, CABA, Argentina",-34.5595234734694,-58.4597617142857
"SANABRIA 3092, CABA, Argentina",-34.6085548979592,-58.5087870408163
"PICO 4715, CABA, Argentina",-34.5503882857143,-58.4960371428571
"SARACHAGA 4565, CABA, Argentina",-34.6322123,-58.4907513265306
"FONROUGE 2451, CABA, Argentina",-34.6606016816326,-58.4884329836735
"ARIAS 4702, CABA, Argentina",-34.5520822,-58.4947282
"SUPERI 1125, CABA, Argentina",-34.5753347959184,-58.4565126938775
"REPUBLICA BOLIVARIANA DE VENEZUELA 2643, CABA, Argentina",-34.6134386,-58.3675076
"MIGUELETES 1866, CABA, Argentina",-34.5583594163265,-58.4447641306122
"OLIDEN 3400, CABA, Argentina",-34.670021,-58.482699
"CRAMER AV. 1985, CABA, Argentina",-34.5650048,-58.4612294
"MONTEVIDEO 1444, CABA, Argentina",-34.5929012,-58.3896162
"SAENZ AV. 1153, CABA, Argentina",-34.6484435,-58.4162704
"RIVADAVIA AV. 7927, CABA, Argentina",-34.6204106,-58.4412692
"GUARDIA VIEJA 3360, CABA, Argentina",-34.6027535346939,-58.4122409489796
"ALVARADO 2303, CABA, Argentina",-34.6468325163265,-58.3804079
"SUAREZ 1560, CABA, Argentina",-34.6339717,-58.3555084
"JARAMILLO 1864, CABA, Argentina",-34.545481044898,-58.4634953653061
"AREVALO 1639, CABA, Argentina",-34.5814545040816,-58.4409208632653
"GUAMINI 4830, CABA, Argentina",-34.6867659714286,-58.4778358285714
"LOYOLA 701, CABA, Argentina",-34.5941277,-58.4369679929366
"RIVADAVIA AV. 10415, CABA, Argentina",-34.6204106,-58.4412692
"SERRANO 1598, CABA, Argentina",-34.5885757,-58.4300563
"MURGUIONDO 3236, CABA, Argentina",-34.6683175,-58.4869125
"PRINGLES 1249, CABA, Argentina",-34.5973344,-58.4262548
"ECHEVERRIA 3230, CABA, Argentina",-34.567873,-58.4639055
"BUCARELLI 2290, CABA, Argentina",-34.5765141632653,-58.4876086530612
"CRAMER AV. 2791, CABA, Argentina",-34.5650048,-58.4612294
"ARRIBEÑOS 2415, CABA, Argentina",-34.5550635,-58.4525718
"PEÑA 2300, CABA, Argentina",-34.5907089,-58.3973449
"SAENZ AV. 1193, CABA, Argentina",-34.6484435,-58.4162704
"BRAGADO 6420, CABA, Argentina",-34.6565368244898,-58.506403922449
"ARMENIA 1740, CABA, Argentina",-34.5844663,-58.419623
"CORDOBA AV. 985, CABA, Argentina",-34.5989196142857,-58.3809296142857
"ISABEL LA CATOLICA 622, CABA, Argentina",-34.6379465918367,-58.3734132857143
"MONTEVIDEO 1300, CABA, Argentina",-34.5944143,-58.3900883
"ZAPIOLA 2145, CABA, Argentina",-34.5654840612245,-58.4636538265306
"ECHEVERRIA 2495, CABA, Argentina",-34.5634225122449,-58.4568047877551
"GUATEMALA 4168, CABA, Argentina",-34.5895059897959,-58.4187647
"LA PAMPA 2513, CABA, Argentina",-34.5654631306122,-58.4554726183674
"CONESA 2519, CABA, Argentina",-34.5613540857143,-58.4655686346939
"MONROE AV. 3161, CABA, Argentina",-34.561383,-58.4641154
"AVENIDA DE LOS INCAS 4193, CABA, Argentina",-34.5790939902439,-58.4706660560976
"REPUBLICA BOLIVARIANA DE VENEZUELA 2981, CABA, Argentina",-34.6142892,-58.3816851
"BULNES 1461, CABA, Argentina",-34.59469157043,-58.4164536320814
"LAVALLE 941, CABA, Argentina",-34.6025619,-58.3803858
"VIDAL 2360, CABA, Argentina",-34.5618201653061,-58.4624782653061
"JURAMENTO 2732, CABA, Argentina",-34.563947144898,-58.4596539142857
"CAÑADA DE GOMEZ 5073, CABA, Argentina",-34.6878027219993,-58.4718487764056
"CRAMER 824, CABA, Argentina",-34.573075,-58.4486488
"DEHEZA 4688, CABA, Argentina",-34.5511249346939,-58.4949259918367
"AVENIDA ALVAREZ THOMAS 1350, CABA, Argentina",-34.5783710409091,-58.4611116681818
"FRANKLIN 2202, CABA, Argentina",-34.6170665,-58.4654942
"GAVILAN 1701, CABA, Argentina",-34.610755,-58.469708
"TINOGASTA 3166, CABA, Argentina",-34.6003666142857,-58.4953245959184
"NAZCA AV. 7, CABA, Argentina",-34.5942583,-58.4949735
"AVENIDA ALVAREZ THOMAS 1391, CABA, Argentina",-34.5781410387755,-58.4616142877551
"MALABIA 1064, CABA, Argentina",-34.5942310612245,-58.4326241632653
"CHACABUCO 1034, CABA, Argentina",-34.620079,-58.3757477
"ARRIBEÑOS 3198, CABA, Argentina",-34.5483335285714,-58.4582369795918
"RIVADAVIA AV. 7233, CABA, Argentina",-34.6204106,-58.4412692
"TINOGASTA 3246, CABA, Argentina",-34.6009955428571,-58.4963319714286
"BOLIVAR 1389, CABA, Argentina",-34.6241192163265,-58.3727882693878
"PINZON 1480, CABA, Argentina",-34.6369765,-58.3724938242424
"PEÑA 2904, CABA, Argentina",-34.586875244898,-58.4038969183673
"LA RIOJA 2091, CABA, Argentina",-34.6357505714286,-58.4059057346939
"GAVILAN 1832, CABA, Argentina",-34.6096376734694,-58.4708766734694
"AGUIRRE 971, CABA, Argentina",-34.593546,-58.4393267142857
"RONDEAU 2476, CABA, Argentina",-34.6325336,-58.3889132
"JUNCAL 1642, CABA, Argentina",-34.5942703376812,-58.3906583304348
"GORRITI 6012, CABA, Argentina",-34.5816964795918,-58.4416021693878
"AGUIRRE 787, CABA, Argentina",-34.5951409387755,-58.4378296734694
"CONGRESO AV. 2492, CABA, Argentina",-34.6092859,-58.3925577
"MATHEU 1792, CABA, Argentina",-34.6304093244898,-58.3977268244898
"CAMPANA 641, CABA, Argentina",-34.6250574367347,-58.4777386183673
"DEFENSA 1086, CABA, Argentina",-34.61413635,-58.3720476550352
"CHARCAS 4446, CABA, Argentina",-34.5827731857143,-58.4244634020408
"RIVADAVIA AV. 8502, CABA, Argentina",-34.6204106,-58.4412692
"BOGOTA 3358, CABA, Argentina",-34.6289758571429,-58.4766719571429
"CABILDO AV. 2230, CABA, Argentina",-34.5608483,-58.4580253
"AYACUCHO 60, CABA, Argentina",-34.6086756346939,-58.3949802897959
"ESMERALDA 776, CABA, Argentina",-34.5951847573052,-58.3779714373409
"FLORIDA 26, CABA, Argentina",-34.6077542764706,-58.3750449470588
"CIUDAD DE LA PAZ 2009, CABA, Argentina",-34.5633654653061,-58.4569105612245
"SAENZ AV. 1208, CABA, Argentina",-34.6484435,-58.4162704
"MORENO 3082, CABA, Argentina",-34.6140432346939,-58.4095305918367
"BOLIVAR 1495, CABA, Argentina",-34.6253623734694,-58.3727244408163
"PASEO COLON AV. 1145, CABA, Argentina",-34.6146201,-58.3687987
"GAVILAN 1843, CABA, Argentina",-34.6094261428571,-58.4707291428571
"LA RIOJA 2111, CABA, Argentina",-34.6361773102041,-58.4058253714286
"ECHEVERRIA 3218, CABA, Argentina",-34.5677796,-58.4637446
"TERRADA 778, CABA, Argentina",-34.6231095918367,-58.471644
"LAS HERAS GENERAL AV. 2918, CABA, Argentina",-34.5875522,-58.3972196
